Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"BE","Bioenergy","764","Thailand","5851","Energy consumption","6532","Other vegetal material and residues","2013","2013","TJ","191378","E","Estimated value"
"BE","Bioenergy","764","Thailand","5851","Energy consumption","6532","Other vegetal material and residues","2014","2014","TJ","208210","E","Estimated value"
"BE","Bioenergy","764","Thailand","5851","Energy consumption","6532","Other vegetal material and residues","2015","2015","TJ","208828","E","Estimated value"
"BE","Bioenergy","764","Thailand","5851","Energy consumption","6532","Other vegetal material and residues","2016","2016","TJ","208308","E","Estimated value"
"BE","Bioenergy","764","Thailand","5851","Energy consumption","6532","Other vegetal material and residues","2017","2017","TJ","190533","E","Estimated value"
"BE","Bioenergy","764","Thailand","5851","Energy consumption","6532","Other vegetal material and residues","2018","2018","TJ","181196","E","Estimated value"
"BE","Bioenergy","764","Thailand","5851","Energy consumption","6532","Other vegetal material and residues","2019","2019","TJ","189036","E","Estimated value"
"BE","Bioenergy","764","Thailand","5851","Energy consumption","6532","Other vegetal material and residues","2020","2020","TJ","158972","E","Estimated value"
"BE","Bioenergy","764","Thailand","5851","Energy consumption","6532","Other vegetal material and residues","2021","2021","TJ","124747","E","Estimated value"
"BE","Bioenergy","764","Thailand","5851","Energy consumption","6532","Other vegetal material and residues","2022","2022","TJ","139929","E","Estimated value"
"BE","Bioenergy","764","Thailand","5852","Energy production","6532","Other vegetal material and residues","2012","2012","TJ","180016","E","Estimated value"
"BE","Bioenergy","764","Thailand","5852","Energy production","6532","Other vegetal material and residues","2013","2013","TJ","175960","E","Estimated value"
"BE","Bioenergy","764","Thailand","5852","Energy production","6532","Other vegetal material and residues","2014","2014","TJ","179805","E","Estimated value"
"BE","Bioenergy","764","Thailand","5852","Energy production","6532","Other vegetal material and residues","2015","2015","TJ","212343","E","Estimated value"
"BE","Bioenergy","764","Thailand","5852","Energy production","6532","Other vegetal material and residues","2016","2016","TJ","448520","E","Estimated value"
"BE","Bioenergy","764","Thailand","5852","Energy production","6532","Other vegetal material and residues","2017","2017","TJ","282295","E","Estimated value"
"BE","Bioenergy","764","Thailand","5852","Energy production","6532","Other vegetal material and residues","2018","2018","TJ","310173","E","Estimated value"
"BE","Bioenergy","764","Thailand","5852","Energy production","6532","Other vegetal material and residues","2019","2019","TJ","338373","E","Estimated value"
"BE","Bioenergy","764","Thailand","5852","Energy production","6532","Other vegetal material and residues","2020","2020","TJ","302230","E","Estimated value"
"BE","Bioenergy","764","Thailand","5852","Energy production","6532","Other vegetal material and residues","2021","2021","TJ","287131","E","Estimated value"
"BE","Bioenergy","764","Thailand","5852","Energy production","6532","Other vegetal material and residues","2022","2022","TJ","405681","E","Estimated value"
"BE","Bioenergy","626","Timor-Leste","5851","Energy consumption","6525","Fuelwood","2012","2012","TJ","1009","E","Estimated value"
"BE","Bioenergy","626","Timor-Leste","5851","Energy consumption","6525","Fuelwood","2013","2013","TJ","966","E","Estimated value"
"BE","Bioenergy","626","Timor-Leste","5851","Energy consumption","6525","Fuelwood","2014","2014","TJ","925","E","Estimated value"
"BE","Bioenergy","626","Timor-Leste","5851","Energy consumption","6525","Fuelwood","2015","2015","TJ","886","E","Estimated value"
"BE","Bioenergy","626","Timor-Leste","5851","Energy consumption","6525","Fuelwood","2016","2016","TJ","850","E","Estimated value"
"BE","Bioenergy","626","Timor-Leste","5851","Energy consumption","6525","Fuelwood","2017","2017","TJ","813","E","Estimated value"
"BE","Bioenergy","626","Timor-Leste","5851","Energy consumption","6525","Fuelwood","2018","2018","TJ","776","E","Estimated value"
"BE","Bioenergy","626","Timor-Leste","5851","Energy consumption","6525","Fuelwood","2019","2019","TJ","742","E","Estimated value"
"BE","Bioenergy","626","Timor-Leste","5851","Energy consumption","6525","Fuelwood","2020","2020","TJ","709","E","Estimated value"
"BE","Bioenergy","626","Timor-Leste","5851","Energy consumption","6525","Fuelwood","2021","2021","TJ","677","E","Estimated value"
"BE","Bioenergy","626","Timor-Leste","5851","Energy consumption","6525","Fuelwood","2022","2022","TJ","658","E","Estimated value"
"BE","Bioenergy","626","Timor-Leste","5852","Energy production","6525","Fuelwood","2012","2012","TJ","1009","E","Estimated value"
"BE","Bioenergy","626","Timor-Leste","5852","Energy production","6525","Fuelwood","2013","2013","TJ","966","E","Estimated value"
"BE","Bioenergy","626","Timor-Leste","5852","Energy production","6525","Fuelwood","2014","2014","TJ","925","E","Estimated value"
"BE","Bioenergy","626","Timor-Leste","5852","Energy production","6525","Fuelwood","2015","2015","TJ","886","E","Estimated value"
"BE","Bioenergy","626","Timor-Leste","5852","Energy production","6525","Fuelwood","2016","2016","TJ","850","E","Estimated value"
"BE","Bioenergy","626","Timor-Leste","5852","Energy production","6525","Fuelwood","2017","2017","TJ","813","E","Estimated value"
"BE","Bioenergy","626","Timor-Leste","5852","Energy production","6525","Fuelwood","2018","2018","TJ","776","E","Estimated value"
"BE","Bioenergy","626","Timor-Leste","5852","Energy production","6525","Fuelwood","2019","2019","TJ","742","E","Estimated value"
"BE","Bioenergy","626","Timor-Leste","5852","Energy production","6525","Fuelwood","2020","2020","TJ","709","E","Estimated value"
"BE","Bioenergy","626","Timor-Leste","5852","Energy production","6525","Fuelwood","2021","2021","TJ","677","E","Estimated value"
"BE","Bioenergy","626","Timor-Leste","5852","Energy production","6525","Fuelwood","2022","2022","TJ","658","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6521","Biodiesel","2012","2012","TJ","2797","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6521","Biodiesel","2013","2013","TJ","14610","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6521","Biodiesel","2014","2014","TJ","4269","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6521","Biodiesel","2015","2015","TJ","2539","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6521","Biodiesel","2016","2016","TJ","2355","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6521","Biodiesel","2017","2017","TJ","2466","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6521","Biodiesel","2018","2018","TJ","4011","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6521","Biodiesel","2019","2019","TJ","4453","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6521","Biodiesel","2020","2020","TJ","2774","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6521","Biodiesel","2021","2021","TJ","2297","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6521","Biodiesel","2022","2022","TJ","2405","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6521","Biodiesel","2012","2012","TJ","662","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6521","Biodiesel","2013","2013","TJ","810","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6521","Biodiesel","2014","2014","TJ","1325","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6521","Biodiesel","2015","2015","TJ","2539","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6521","Biodiesel","2016","2016","TJ","2318","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6521","Biodiesel","2017","2017","TJ","2455","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6521","Biodiesel","2018","2018","TJ","4027","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6521","Biodiesel","2019","2019","TJ","4453","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6521","Biodiesel","2020","2020","TJ","2774","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6521","Biodiesel","2021","2021","TJ","2297","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6521","Biodiesel","2022","2022","TJ","3749","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6522","Biogases","2012","2012","TJ","5387","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6522","Biogases","2013","2013","TJ","8511","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6522","Biogases","2014","2014","TJ","9653","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6522","Biogases","2015","2015","TJ","11119","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6522","Biogases","2016","2016","TJ","14721","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6522","Biogases","2017","2017","TJ","17569","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6522","Biogases","2018","2018","TJ","20496","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6522","Biogases","2019","2019","TJ","24824","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6522","Biogases","2020","2020","TJ","28029","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6522","Biogases","2021","2021","TJ","37659","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6522","Biogases","2022","2022","TJ","44766","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6520","Biogasoline","2012","2012","TJ","214","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6520","Biogasoline","2013","2013","TJ","965","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6520","Biogasoline","2014","2014","TJ","1474","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6520","Biogasoline","2015","2015","TJ","1796","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6520","Biogasoline","2016","2016","TJ","1930","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6520","Biogasoline","2017","2017","TJ","2090","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6520","Biogasoline","2018","2018","TJ","2037","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6520","Biogasoline","2019","2019","TJ","2037","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6520","Biogasoline","2020","2020","TJ","1393","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6520","Biogasoline","2021","2021","TJ","2323","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6520","Biogasoline","2022","2022","TJ","2513","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6520","Biogasoline","2012","2012","TJ","214","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6520","Biogasoline","2013","2013","TJ","965","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6520","Biogasoline","2014","2014","TJ","1474","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6520","Biogasoline","2015","2015","TJ","1796","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6520","Biogasoline","2016","2016","TJ","1930","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6520","Biogasoline","2017","2017","TJ","2114","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6520","Biogasoline","2018","2018","TJ","2015","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6520","Biogasoline","2019","2019","TJ","2037","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6520","Biogasoline","2020","2020","TJ","1393","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6520","Biogasoline","2021","2021","TJ","2323","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6520","Biogasoline","2022","2022","TJ","1865","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6525","Fuelwood","2012","2012","TJ","97862","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6525","Fuelwood","2013","2013","TJ","93260","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6525","Fuelwood","2014","2014","TJ","89930","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6525","Fuelwood","2015","2015","TJ","77235","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6525","Fuelwood","2016","2016","TJ","67845","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6525","Fuelwood","2017","2017","TJ","53485","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6525","Fuelwood","2018","2018","TJ","34385","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6525","Fuelwood","2019","2019","TJ","32030","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6525","Fuelwood","2020","2020","TJ","27865","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6525","Fuelwood","2021","2021","TJ","18284","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6525","Fuelwood","2022","2022","TJ","14173","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6525","Fuelwood","2012","2012","TJ","98396","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6525","Fuelwood","2013","2013","TJ","93848","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6525","Fuelwood","2014","2014","TJ","90519","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6525","Fuelwood","2015","2015","TJ","77791","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6525","Fuelwood","2016","2016","TJ","68831","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6525","Fuelwood","2017","2017","TJ","56773","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6525","Fuelwood","2018","2018","TJ","40654","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6525","Fuelwood","2019","2019","TJ","43794","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6525","Fuelwood","2020","2020","TJ","48232","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6525","Fuelwood","2021","2021","TJ","49860","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6525","Fuelwood","2022","2022","TJ","48967","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6526","Other liquid biofuels","2012","2012","TJ","2","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6526","Other liquid biofuels","2013","2013","TJ","4","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6526","Other liquid biofuels","2014","2014","TJ","6","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6526","Other liquid biofuels","2015","2015","TJ","8","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6526","Other liquid biofuels","2016","2016","TJ","10","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6526","Other liquid biofuels","2017","2017","TJ","12","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6526","Other liquid biofuels","2018","2018","TJ","27","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6526","Other liquid biofuels","2019","2019","TJ","180","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6526","Other liquid biofuels","2020","2020","TJ","284","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6526","Other liquid biofuels","2021","2021","TJ","386","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6526","Other liquid biofuels","2022","2022","TJ","351","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6532","Other vegetal material and residues","2012","2012","TJ","46696","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6532","Other vegetal material and residues","2013","2013","TJ","44128","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6532","Other vegetal material and residues","2014","2014","TJ","40489","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6532","Other vegetal material and residues","2015","2015","TJ","40163","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6532","Other vegetal material and residues","2016","2016","TJ","40551","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6532","Other vegetal material and residues","2017","2017","TJ","45407","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6532","Other vegetal material and residues","2018","2018","TJ","30720","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6532","Other vegetal material and residues","2019","2019","TJ","30898","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6532","Other vegetal material and residues","2020","2020","TJ","38454","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6532","Other vegetal material and residues","2021","2021","TJ","45703","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5851","Energy consumption","6532","Other vegetal material and residues","2022","2022","TJ","47021","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6532","Other vegetal material and residues","2012","2012","TJ","46696","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6532","Other vegetal material and residues","2013","2013","TJ","44128","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6532","Other vegetal material and residues","2014","2014","TJ","40489","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6532","Other vegetal material and residues","2015","2015","TJ","40163","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6532","Other vegetal material and residues","2016","2016","TJ","40551","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6532","Other vegetal material and residues","2017","2017","TJ","45407","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6532","Other vegetal material and residues","2018","2018","TJ","30720","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6532","Other vegetal material and residues","2019","2019","TJ","30898","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6532","Other vegetal material and residues","2020","2020","TJ","38454","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6532","Other vegetal material and residues","2021","2021","TJ","45703","E","Estimated value"
"BE","Bioenergy","792","Türkiye","5852","Energy production","6532","Other vegetal material and residues","2022","2022","TJ","47021","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5851","Energy consumption","6524","Charcoal","2012","2012","TJ","266","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5851","Energy consumption","6524","Charcoal","2013","2013","TJ","295","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5851","Energy consumption","6524","Charcoal","2014","2014","TJ","295","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5851","Energy consumption","6524","Charcoal","2015","2015","TJ","295","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5851","Energy consumption","6524","Charcoal","2016","2016","TJ","295","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5851","Energy consumption","6524","Charcoal","2017","2017","TJ","295","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5851","Energy consumption","6524","Charcoal","2018","2018","TJ","295","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5851","Energy consumption","6524","Charcoal","2019","2019","TJ","295","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5851","Energy consumption","6524","Charcoal","2020","2020","TJ","295","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5851","Energy consumption","6524","Charcoal","2021","2021","TJ","295","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5851","Energy consumption","6524","Charcoal","2022","2022","TJ","295","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5851","Energy consumption","6525","Fuelwood","2012","2012","TJ","64","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5851","Energy consumption","6525","Fuelwood","2013","2013","TJ","64","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5851","Energy consumption","6525","Fuelwood","2014","2014","TJ","64","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5851","Energy consumption","6525","Fuelwood","2015","2015","TJ","64","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5851","Energy consumption","6525","Fuelwood","2016","2016","TJ","64","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5851","Energy consumption","6525","Fuelwood","2017","2017","TJ","77","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5851","Energy consumption","6525","Fuelwood","2018","2018","TJ","77","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5851","Energy consumption","6525","Fuelwood","2019","2019","TJ","77","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5851","Energy consumption","6525","Fuelwood","2020","2020","TJ","77","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5851","Energy consumption","6525","Fuelwood","2021","2021","TJ","77","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5851","Energy consumption","6525","Fuelwood","2022","2022","TJ","77","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5852","Energy production","6525","Fuelwood","2012","2012","TJ","64","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5852","Energy production","6525","Fuelwood","2013","2013","TJ","64","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5852","Energy production","6525","Fuelwood","2014","2014","TJ","64","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5852","Energy production","6525","Fuelwood","2015","2015","TJ","64","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5852","Energy production","6525","Fuelwood","2016","2016","TJ","64","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5852","Energy production","6525","Fuelwood","2017","2017","TJ","77","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5852","Energy production","6525","Fuelwood","2018","2018","TJ","77","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5852","Energy production","6525","Fuelwood","2019","2019","TJ","77","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5852","Energy production","6525","Fuelwood","2020","2020","TJ","77","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5852","Energy production","6525","Fuelwood","2021","2021","TJ","77","E","Estimated value"
"BE","Bioenergy","795","Turkmenistan","5852","Energy production","6525","Fuelwood","2022","2022","TJ","77","E","Estimated value"
"BE","Bioenergy","784","United Arab Emirates","5851","Energy consumption","6524","Charcoal","2012","2012","TJ","1947","E","Estimated value"
"BE","Bioenergy","784","United Arab Emirates","5851","Energy consumption","6524","Charcoal","2013","2013","TJ","1918","E","Estimated value"
"BE","Bioenergy","784","United Arab Emirates","5851","Energy consumption","6524","Charcoal","2014","2014","TJ","1888","E","Estimated value"
"BE","Bioenergy","784","United Arab Emirates","5851","Energy consumption","6524","Charcoal","2015","2015","TJ","1858","E","Estimated value"
"BE","Bioenergy","784","United Arab Emirates","5851","Energy consumption","6524","Charcoal","2016","2016","TJ","1858","E","Estimated value"
"BE","Bioenergy","784","United Arab Emirates","5851","Energy consumption","6524","Charcoal","2017","2017","TJ","1829","E","Estimated value"
"BE","Bioenergy","784","United Arab Emirates","5851","Energy consumption","6524","Charcoal","2018","2018","TJ","1770","E","Estimated value"
"BE","Bioenergy","784","United Arab Emirates","5851","Energy consumption","6524","Charcoal","2019","2019","TJ","1768","E","Estimated value"
"BE","Bioenergy","784","United Arab Emirates","5851","Energy consumption","6524","Charcoal","2020","2020","TJ","1755","E","Estimated value"
"BE","Bioenergy","784","United Arab Emirates","5851","Energy consumption","6524","Charcoal","2021","2021","TJ","1612","E","Estimated value"
"BE","Bioenergy","784","United Arab Emirates","5851","Energy consumption","6524","Charcoal","2022","2022","TJ","1563","E","Estimated value"
"BE","Bioenergy","784","United Arab Emirates","5851","Energy consumption","6525","Fuelwood","2012","2012","TJ","0","E","Estimated value"
"BE","Bioenergy","784","United Arab Emirates","5851","Energy consumption","6525","Fuelwood","2013","2013","TJ","0","E","Estimated value"
"BE","Bioenergy","784","United Arab Emirates","5851","Energy consumption","6525","Fuelwood","2014","2014","TJ","0","E","Estimated value"
"BE","Bioenergy","784","United Arab Emirates","5851","Energy consumption","6525","Fuelwood","2015","2015","TJ","0","E","Estimated value"
"BE","Bioenergy","784","United Arab Emirates","5851","Energy consumption","6525","Fuelwood","2016","2016","TJ","0","E","Estimated value"
"BE","Bioenergy","784","United Arab Emirates","5851","Energy consumption","6525","Fuelwood","2017","2017","TJ","0","E","Estimated value"
"BE","Bioenergy","784","United Arab Emirates","5851","Energy consumption","6525","Fuelwood","2018","2018","TJ","0","E","Estimated value"
"BE","Bioenergy","784","United Arab Emirates","5851","Energy consumption","6525","Fuelwood","2019","2019","TJ","0","E","Estimated value"
"BE","Bioenergy","784","United Arab Emirates","5851","Energy consumption","6525","Fuelwood","2020","2020","TJ","0","E","Estimated value"
"BE","Bioenergy","784","United Arab Emirates","5851","Energy consumption","6525","Fuelwood","2021","2021","TJ","0","E","Estimated value"
"BE","Bioenergy","860","Uzbekistan","5851","Energy consumption","6525","Fuelwood","2012","2012","TJ","232","E","Estimated value"
"BE","Bioenergy","860","Uzbekistan","5851","Energy consumption","6525","Fuelwood","2013","2013","TJ","238","E","Estimated value"
"BE","Bioenergy","860","Uzbekistan","5851","Energy consumption","6525","Fuelwood","2014","2014","TJ","238","E","Estimated value"
"BE","Bioenergy","860","Uzbekistan","5851","Energy consumption","6525","Fuelwood","2015","2015","TJ","219","E","Estimated value"
"BE","Bioenergy","860","Uzbekistan","5851","Energy consumption","6525","Fuelwood","2016","2016","TJ","219","E","Estimated value"
"BE","Bioenergy","860","Uzbekistan","5851","Energy consumption","6525","Fuelwood","2017","2017","TJ","1608","E","Estimated value"
"BE","Bioenergy","860","Uzbekistan","5851","Energy consumption","6525","Fuelwood","2018","2018","TJ","2019","E","Estimated value"
"BE","Bioenergy","860","Uzbekistan","5851","Energy consumption","6525","Fuelwood","2019","2019","TJ","1407","E","Estimated value"
"BE","Bioenergy","860","Uzbekistan","5851","Energy consumption","6525","Fuelwood","2020","2020","TJ","2366","E","Estimated value"
"BE","Bioenergy","860","Uzbekistan","5851","Energy consumption","6525","Fuelwood","2021","2021","TJ","2118","E","Estimated value"
"BE","Bioenergy","860","Uzbekistan","5851","Energy consumption","6525","Fuelwood","2022","2022","TJ","2399","E","Estimated value"
"BE","Bioenergy","860","Uzbekistan","5852","Energy production","6525","Fuelwood","2012","2012","TJ","238","E","Estimated value"
"BE","Bioenergy","860","Uzbekistan","5852","Energy production","6525","Fuelwood","2013","2013","TJ","1346","E","Estimated value"
"BE","Bioenergy","860","Uzbekistan","5852","Energy production","6525","Fuelwood","2014","2014","TJ","1453","E","Estimated value"
"BE","Bioenergy","860","Uzbekistan","5852","Energy production","6525","Fuelwood","2015","2015","TJ","1307","E","Estimated value"
"BE","Bioenergy","860","Uzbekistan","5852","Energy production","6525","Fuelwood","2016","2016","TJ","1763","E","Estimated value"
"BE","Bioenergy","860","Uzbekistan","5852","Energy production","6525","Fuelwood","2017","2017","TJ","924","E","Estimated value"
"BE","Bioenergy","860","Uzbekistan","5852","Energy production","6525","Fuelwood","2018","2018","TJ","926","E","Estimated value"
"BE","Bioenergy","860","Uzbekistan","5852","Energy production","6525","Fuelwood","2019","2019","TJ","929","E","Estimated value"
"BE","Bioenergy","860","Uzbekistan","5852","Energy production","6525","Fuelwood","2020","2020","TJ","959","E","Estimated value"
